kind,identifier,name,source,license,url,description,chromosome
Gene,29844,TFPT,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/29844,TCF3 (E2A) fusion partner (in childhood Leukemia),19
Gene,23119,HIC2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/23119,hypermethylated in cancer 2,22
Gene,6581,SLC22A3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/6581,"solute carrier family 22 (organic cation transporter), member 3",6
Gene,56603,CYP26B1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/56603,"cytochrome P450, family 26, subfamily B, polypeptide 1",2
Gene,5962,RDX,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/5962,radixin,11
Gene,171558,PTCRA,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/171558,pre T-cell antigen receptor alpha,6
Gene,438,ASMT,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/438,acetylserotonin O-methyltransferase,X|Y
Gene,2692,GHRHR,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/2692,growth hormone releasing hormone receptor,7
Gene,285386,TPRG1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/285386,tumor protein p63 regulated 1,3
Gene,51690,LSM7,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/51690,"LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae)",19
Gene,79473,OR52N1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/79473,"olfactory receptor, family 52, subfamily N, member 1",11
Gene,8814,CDKL1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/8814,cyclin-dependent kinase-like 1 (CDC2-related kinase),14
Gene,25,ABL1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/25,"ABL proto-oncogene 1, non-receptor tyrosine kinase",9
Gene,51087,YBX2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/51087,Y box binding protein 2,17
Gene,105378684,LOC105378684,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105378684,uncharacterized LOC105378684,1
Gene,729920,ISPD,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/729920,isoprenoid synthase domain containing,7
Gene,494551,WEE2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/494551,WEE1 homolog 2 (S. pombe),7
Gene,27010,TPK1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/27010,thiamin pyrophosphokinase 1,7
Gene,4771,NF2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/4771,neurofibromin 2 (merlin),22
Gene,54793,KCTD9,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/54793,potassium channel tetramerization domain containing 9,8
Gene,81552,VOPP1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/81552,"vesicular, overexpressed in cancer, prosurvival protein 1",7
Gene,23149,FCHO1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/23149,FCH domain only 1,19
Gene,10893,MMP24,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/10893,matrix metallopeptidase 24 (membrane-inserted),20
Gene,2104,ESRRG,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/2104,estrogen-related receptor gamma,1
Gene,8226,HDHD1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/8226,haloacid dehalogenase-like hydrolase domain containing 1,X
Gene,477,ATP1A2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/477,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",1
Gene,59272,ACE2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/59272,angiotensin I converting enzyme 2,X
Gene,105371371,LOC105371371,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105371371,SH3 domain-binding protein 1-like,16
Gene,22983,MAST1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/22983,microtubule associated serine/threonine kinase 1,19
Gene,7469,NELFA,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/7469,negative elongation factor complex member A,4
Gene,29089,UBE2T,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/29089,ubiquitin-conjugating enzyme E2T,1
Gene,6850,SYK,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/6850,spleen tyrosine kinase,9
Gene,344905,ATP13A5,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/344905,ATPase type 13A5,3
Gene,117285,DEFB118,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/117285,"defensin, beta 118",20
Gene,4199,ME1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/4199,"malic enzyme 1, NADP(+)-dependent, cytosolic",6
Gene,55245,UQCC1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/55245,ubiquinol-cytochrome c reductase complex assembly factor 1,20
Gene,25819,CCRN4L,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/25819,CCR4 carbon catabolite repression 4-like (S. cerevisiae),4
Gene,2556,GABRA3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/2556,"gamma-aminobutyric acid (GABA) A receptor, alpha 3",X
Gene,1937,EEF1G,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/1937,eukaryotic translation elongation factor 1 gamma,11
Gene,85459,CEP295,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/85459,centrosomal protein 295kDa,11
Gene,105379572,LOC105379572,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105379572,KAT8 regulatory NSL complex subunit 1-like,17
Gene,105376905,LOC105376905,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105376905,uncharacterized LOC105376905,19
Gene,101059953,NPIPA8,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/101059953,"nuclear pore complex interacting protein family, member A8",16
Gene,6278,S100A7,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/6278,S100 calcium binding protein A7,1
Gene,54657,UGT1A4,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/54657,"UDP glucuronosyltransferase 1 family, polypeptide A4",2
Gene,27295,PDLIM3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/27295,PDZ and LIM domain 3,4
Gene,4016,LOXL1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/4016,lysyl oxidase-like 1,15
Gene,1365,CLDN3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/1365,claudin 3,7
Gene,259240,WFDC9,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/259240,WAP four-disulfide core domain 9,20
Gene,746,TMEM258,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/746,transmembrane protein 258,11
Gene,57509,MTUS1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/57509,microtubule associated tumor suppressor 1,8
Gene,84268,RPAIN,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/84268,RPA interacting protein,17
Gene,23252,OTUD3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/23252,OTU deubiquitinase 3,1
Gene,7738,ZNF184,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/7738,zinc finger protein 184,6
Gene,90390,MED30,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/90390,mediator complex subunit 30,8
Gene,56133,PCDHB2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/56133,protocadherin beta 2,5
Gene,440560,PRAMEF11,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/440560,PRAME family member 11,1
Gene,26707,OR2J2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/26707,"olfactory receptor, family 2, subfamily J, member 2",6
Gene,3444,IFNA7,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/3444,"interferon, alpha 7",9
Gene,2825,GPR1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/2825,G protein-coupled receptor 1,2
Gene,79622,SNRNP25,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/79622,small nuclear ribonucleoprotein 25kDa (U11/U12),16
Gene,100996273,LOC100996273,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/100996273,uncharacterized LOC100996273,17
Gene,174,AFP,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/174,alpha-fetoprotein,4
Gene,5310,PKD1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/5310,polycystic kidney disease 1 (autosomal dominant),16
Gene,55332,DRAM1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/55332,DNA-damage regulated autophagy modulator 1,12
Gene,147011,PROCA1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/147011,protein interacting with cyclin A1,17
Gene,8190,MIA,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/8190,melanoma inhibitory activity,19
Gene,164127,CCDC185,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/164127,coiled-coil domain containing 185,1
Gene,105369425,LOC105369425,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105369425,tripartite motif-containing protein LOC642612,11
Gene,5523,PPP2R3A,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/5523,"protein phosphatase 2, regulatory subunit B'', alpha",3
Gene,402160,CFAP99,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/402160,cilia and flagella associated protein 99,4
Gene,4904,YBX1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/4904,Y box binding protein 1,1
Gene,54942,FAM206A,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/54942,"family with sequence similarity 206, member A",9
Gene,11026,LILRA3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/11026,"leukocyte immunoglobulin-like receptor, subfamily A (without TM domain), member 3",19
Gene,2253,FGF8,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/2253,fibroblast growth factor 8 (androgen-induced),10
Gene,79034,C7orf26,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/79034,chromosome 7 open reading frame 26,7
Gene,1634,DCN,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/1634,decorin,12
Gene,50632,CALY,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/50632,calcyon neuron-specific vesicular protein,10
Gene,24140,FTSJ1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/24140,FtsJ RNA methyltransferase homolog 1 (E. coli),X
Gene,146439,CCDC64B,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/146439,coiled-coil domain containing 64B,16
Gene,400818,NBPF9,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/400818,"neuroblastoma breakpoint family, member 9",1
Gene,51204,TACO1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/51204,translational activator of mitochondrially encoded cytochrome c oxidase I,17
Gene,6999,TDO2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/6999,"tryptophan 2,3-dioxygenase",4
Gene,255231,MCOLN2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/255231,mucolipin 2,1
Gene,2100,ESR2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/2100,estrogen receptor 2 (ER beta),14
Gene,4332,MNDA,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/4332,myeloid cell nuclear differentiation antigen,1
Gene,10454,TAB1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/10454,TGF-beta activated kinase 1/MAP3K7 binding protein 1,22
Gene,3713,IVL,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/3713,involucrin,1
Gene,1062,CENPE,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/1062,"centromere protein E, 312kDa",4
Gene,23552,CDK20,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/23552,cyclin-dependent kinase 20,9
Gene,284069,FAM171A2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/284069,"family with sequence similarity 171, member A2",17
Gene,196294,IMMP1L,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/196294,IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae),11
Gene,222183,SRRM3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/222183,serine/arginine repetitive matrix 3,7
Gene,387763,C11orf96,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/387763,chromosome 11 open reading frame 96,11
Gene,159119,HSFY2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/159119,"heat shock transcription factor, Y linked 2",Y
Gene,283450,HECTD4,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/283450,HECT domain containing E3 ubiquitin protein ligase 4,12
Gene,55830,GLT8D1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/55830,glycosyltransferase 8 domain containing 1,3
Gene,343702,XKR7,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/343702,"XK, Kell blood group complex subunit-related family, member 7",20
Gene,3141,HLCS,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/3141,holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase),21
Gene,54187,NANS,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/54187,N-acetylneuraminic acid synthase,9
Gene,79922,MRM1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/79922,mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae),17
Gene,203245,NAIF1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/203245,nuclear apoptosis inducing factor 1,9
Gene,158158,RASEF,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/158158,RAS and EF-hand domain containing,9
Gene,9263,STK17A,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/9263,serine/threonine kinase 17a,7
Gene,51520,LARS,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/51520,leucyl-tRNA synthetase,5
Gene,645864,MAGEB17,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/645864,melanoma antigen family B17,X
Gene,286148,DPY19L4,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/286148,dpy-19-like 4 (C. elegans),8
Gene,57642,COL20A1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/57642,"collagen, type XX, alpha 1",20
Gene,376497,SLC27A1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/376497,"solute carrier family 27 (fatty acid transporter), member 1",19
Gene,101927345,LOC101927345,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/101927345,putative ankyrin repeat domain-containing protein 20A12 pseudogene,21
Gene,161198,CLEC14A,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/161198,"C-type lectin domain family 14, member A",14
Gene,23385,NCSTN,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/23385,nicastrin,1
Gene,164832,LONRF2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/164832,LON peptidase N-terminal domain and ring finger 2,2
Gene,90523,MLIP,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/90523,muscular LMNA-interacting protein,6
Gene,11342,RNF13,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/11342,ring finger protein 13,3
Gene,3577,CXCR1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/3577,chemokine (C-X-C motif) receptor 1,2
Gene,53615,MBD3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/53615,methyl-CpG binding domain protein 3,19
Gene,9699,RIMS2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/9699,regulating synaptic membrane exocytosis 2,8
Gene,79755,ZNF750,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/79755,zinc finger protein 750,17
Gene,317772,HIST2H2AB,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/317772,"histone cluster 2, H2ab",1
Gene,9080,CLDN9,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/9080,claudin 9,16
Gene,307,ANXA4,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/307,annexin A4,2
Gene,7299,TYR,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/7299,tyrosinase,11
Gene,284338,PRR19,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/284338,proline rich 19,19
Gene,100132800,LOC100132800,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/100132800,uncharacterized LOC100132800,19
Gene,28316,CDH20,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/28316,"cadherin 20, type 2",18
Gene,5053,PAH,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/5053,phenylalanine hydroxylase,12
Gene,55075,UACA,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/55075,uveal autoantigen with coiled-coil domains and ankyrin repeats,15
Gene,284358,MAMSTR,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/284358,MEF2 activating motif and SAP domain containing transcriptional regulator,19
Gene,79183,TTPAL,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/79183,tocopherol (alpha) transfer protein-like,20
Gene,105373280,LOC105373280,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105373280,RNA-binding protein 33-like,1
Gene,8508,NIPSNAP1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/8508,nipsnap homolog 1 (C. elegans),22
Gene,58530,LY6G6D,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/58530,"lymphocyte antigen 6 complex, locus G6D",6
Gene,51805,COQ3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/51805,coenzyme Q3 methyltransferase,6
Gene,85289,KRTAP4-5,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/85289,keratin associated protein 4-5,17
Gene,2250,FGF5,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/2250,fibroblast growth factor 5,4
Gene,7132,TNFRSF1A,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/7132,"tumor necrosis factor receptor superfamily, member 1A",12
Gene,63895,PIEZO2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/63895,piezo-type mechanosensitive ion channel component 2,18
Gene,57154,SMURF1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/57154,SMAD specific E3 ubiquitin protein ligase 1,7
Gene,105375108,LOC105375108,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105375108,uncharacterized LOC105375108,6
Gene,158800,RHOXF1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/158800,"Rhox homeobox family, member 1",X
Gene,54503,ZDHHC13,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/54503,"zinc finger, DHHC-type containing 13",11
Gene,343406,OR10R2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/343406,"olfactory receptor, family 10, subfamily R, member 2",1
Gene,26101,DKFZP564M1462,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/26101,DKFZP564M1462 protein,14
Gene,10587,TXNRD2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/10587,thioredoxin reductase 2,22
Gene,400451,FAM174B,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/400451,"family with sequence similarity 174, member B",15
Gene,9968,MED12,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/9968,mediator complex subunit 12,X
Gene,1195,CLK1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/1195,CDC-like kinase 1,2
Gene,340120,ANKRD34B,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/340120,ankyrin repeat domain 34B,5
Gene,576,ADGRB2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/576,adhesion G protein-coupled receptor B2,1
Gene,23082,PPRC1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/23082,"peroxisome proliferator-activated receptor gamma, coactivator-related 1",10
Gene,256824,LOC256824,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/256824,cryptic gene,2
Gene,400745,SH2D5,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/400745,SH2 domain containing 5,1
Gene,3274,HRH2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/3274,histamine receptor H2,5
Gene,80071,CCDC15,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/80071,coiled-coil domain containing 15,11
Gene,2671,GFER,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/2671,"growth factor, augmenter of liver regeneration",16
Gene,51669,SARAF,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/51669,store-operated calcium entry-associated regulatory factor,8
Gene,167227,DCP2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/167227,decapping mRNA 2,5
Gene,105378242,LOC105378242,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105378242,zinc finger protein 705A-like,4
Gene,390594,KBTBD13,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/390594,kelch repeat and BTB (POZ) domain containing 13,15
Gene,112936,VPS26B,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/112936,vacuolar protein sorting 26 homolog B (S. pombe),11
Gene,401993,OR2T5,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/401993,"olfactory receptor, family 2, subfamily T, member 5",1
Gene,131076,CCDC58,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/131076,coiled-coil domain containing 58,3
Gene,51050,PI15,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/51050,peptidase inhibitor 15,8
Gene,132789,GNPDA2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/132789,glucosamine-6-phosphate deaminase 2,4
Gene,23534,TNPO3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/23534,transportin 3,7
Gene,401236,STMND1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/401236,stathmin domain containing 1,6
Gene,64783,RBM15,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/64783,RNA binding motif protein 15,1
Gene,83931,STK40,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/83931,serine/threonine kinase 40,1
Gene,105369271,LOC105369271,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105369271,nuclear pore complex-interacting protein family member B7-like,16
Gene,494514,TYMSOS,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/494514,TYMS opposite strand,18
Gene,4750,NEK1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/4750,NIMA-related kinase 1,4
Gene,728118,NUTM2A,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/728118,NUT family member 2A,10
Gene,10856,RUVBL2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/10856,RuvB-like AAA ATPase 2,19
Gene,440,ASNS,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/440,asparagine synthetase (glutamine-hydrolyzing),7
Gene,105377639,LOC105377639,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105377639,adhesive plaque matrix protein-like,2
Gene,100652758,LOC100652758,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/100652758,uncharacterized LOC100652758,5
Gene,7432,VIP,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/7432,vasoactive intestinal peptide,6
Gene,29068,ZBTB44,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/29068,zinc finger and BTB domain containing 44,11
Gene,6829,SUPT5H,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/6829,suppressor of Ty 5 homolog (S. cerevisiae),19
Gene,56851,EMC7,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/56851,ER membrane protein complex subunit 7,15
Gene,284654,RSPO1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/284654,R-spondin 1,1
Gene,255061,TAC4,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/255061,tachykinin 4 (hemokinin),17
Gene,117248,GALNT15,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/117248,polypeptide N-acetylgalactosaminyltransferase 15,3
Gene,4162,MCAM,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/4162,melanoma cell adhesion molecule,11
Gene,55208,DCUN1D2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/55208,"DCN1, defective in cullin neddylation 1, domain containing 2",13
Gene,25798,BRI3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/25798,brain protein I3,7
Gene,2535,FZD2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/2535,frizzled class receptor 2,17
Gene,8641,PCDHGB4,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/8641,"protocadherin gamma subfamily B, 4",5
Gene,85438,CABS1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/85438,"calcium-binding protein, spermatid-specific 1",4
Gene,146705,ENTHD2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/146705,ENTH domain containing 2,17
Gene,91544,UBXN11,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/91544,UBX domain protein 11,1
Gene,101927763,LOC101927763,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/101927763,olfactomedin-4-like,11
Gene,126068,ZNF441,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/126068,zinc finger protein 441,19
Gene,283899,INO80E,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/283899,INO80 complex subunit E,16
Gene,6241,RRM2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/6241,ribonucleotide reductase M2,2
Gene,5638,PRRG1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/5638,proline rich Gla (G-carboxyglutamic acid) 1,X
Gene,105374638,LOC105374638,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/105374638,uncharacterized LOC105374638,5
Gene,27258,LSM3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/27258,"LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)",3
Gene,3995,FADS3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/3995,fatty acid desaturase 3,11
Gene,102724642,LOC102724642,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/102724642,anaphase-promoting complex subunit 1-like,2
Gene,80776,B9D2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/80776,B9 protein domain 2,19
Gene,130814,PQLC3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/130814,PQ loop repeat containing 3,2
Gene,10117,ENAM,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/10117,enamelin,4
Gene,51366,UBR5,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/51366,ubiquitin protein ligase E3 component n-recognin 5,8
Gene,133015,PACRGL,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/133015,PARK2 co-regulated-like,4
Gene,725,C4BPB,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/725,"complement component 4 binding protein, beta",1
Gene,57472,CNOT6,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/57472,"CCR4-NOT transcription complex, subunit 6",5
Gene,84247,LDOC1L,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/84247,"leucine zipper, down-regulated in cancer 1-like",22
Gene,29956,CERS2,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/29956,ceramide synthase 2,1
Gene,23231,SEL1L3,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/23231,sel-1 suppressor of lin-12-like 3 (C. elegans),4
Gene,90353,CTU1,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/90353,cytosolic thiouridylase subunit 1,19
Gene,151636,DTX3L,Entrez Gene,CC0 1.0,http://identifiers.org/ncbigene/151636,"deltex 3 like, E3 ubiquitin ligase",3
