kind,identifier,name,source,license,url,description,chromosome
Pathway,PC7_4754,Integration of energy metabolism,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6543,Potassium Channels,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4784,Intrinsic Pathway,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2636,Cleavage of the damaged pyrimidine,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6923,Regulatory RNA pathways,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6926,Release of apoptotic factors from the mitochondria,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2526,Cell-Cell communication,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1563,Adaptive Immune System,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1545,Activation of PUMA and translocation to mitochondria,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_12280,p75 NTR receptor-mediated signalling,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7726,Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE),Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6874,Regulation of AMPK activity via LKB1,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6787,RIP-mediated NFkB activation via ZBP1,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6747,RAF/MAP kinase cascade,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4006,G1/S-Specific Transcription,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2332,CREB phosphorylation through the activation of Adenylate Cyclase,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7475,Signaling by PDGF,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1606,Alternative NF-kappaB pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_4061,GRB2 events in EGFR signaling,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2832,Cyclin D associated events in G1,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6890,Regulation of PLK1 Activity at G2/M Transition,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7437,Signal regulatory protein (SIRP) family interactions,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7448,Signaling by FGFR in disease,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP466_r79981,DNA Replication,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP466_r79981,,
Pathway,WP690_r72132,Polyol Pathway,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP690_r72132,,
Pathway,PC7_4732,Inhibition of Host mRNA Processing and RNA Silencing,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6533,Post NMDA receptor activation events,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7495,Signaling events mediated by TCPTP,PID via Pathway Commons,CC0 1.0,,,
Pathway,WP428_r79854,Wnt Signaling Pathway,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP428_r79854,,
Pathway,PC7_4876,Keratan sulfate/keratin metabolism,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6465,Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7263,SHC-mediated signalling,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8317,Transcription,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP734_r74438,Serotonin Receptor 4/6/7 and NR3C Signaling,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP734_r74438,,
Pathway,PC7_6045,Oligomerization of connexins into connexons,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP698_r79224,Glucuronidation,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP698_r79224,,
Pathway,PC7_5323,Metabolism of Angiotensinogen to Angiotensins,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4730,Influenza Virus Induced Apoptosis,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6539,Post-translational modification: synthesis of GPI-anchored proteins,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP455_r81793,"GPCRs, Class A Rhodopsin-like",WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP455_r81793,,
Pathway,PC7_2622,Class C/3 (Metabotropic glutamate/pheromone receptors),Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8141,Telomere Maintenance,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_968,ABCA transporters in lipid homeostasis,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP3527_r84571,Preimplantation Embryo,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP3527_r84571,,
Pathway,PC7_6190,PLK2 and PLK4 events,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_5078,MAPK targets/ Nuclear events mediated by MAP kinases,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6916,Regulation of p38-alpha and p38-beta,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_2301,CHL1 interactions,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6520,Polo-like kinase signaling events in the cell cycle,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_6566,Prefoldin mediated transfer of substrate to CCT/TriC,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2684,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6085,Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4370,HIV-1 Nef: Negative effector of Fas and TNF-alpha,PID via Pathway Commons,CC0 1.0,,,
Pathway,WP706_r80056,SIDS Susceptibility Pathways,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP706_r80056,,
Pathway,PC7_2440,Calcineurin-regulated NFAT-dependent transcription in lymphocytes,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_7643,"Sodium-coupled sulphate, di- and tri-carboxylate transporters",Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3852,FOXA1 transcription factor network,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_7736,Synthesis of IP3 and IP4 in the cytosol,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7313,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6443,Phenylalanine and tyrosine catabolism,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP2526_r82681,PDGF Pathway,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP2526_r82681,,
Pathway,PC7_12070,mRNA Editing,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2707,Crosslinking of collagen fibrils,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2171,C-MYC pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_12264,p130Cas linkage to MAPK signaling for integrins,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1571,Adenylate cyclase activating pathway,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP2007_r69751,Iron metabolism in placenta,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP2007_r69751,,
Pathway,PC7_6200,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2081,Beta5 beta6 beta7 and beta8 integrin cell surface interactions,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_5049,M Phase,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP2064_r79263,Neural Crest Differentiation,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP2064_r79263,,
Pathway,PC7_4638,IL8- and CXCR1-mediated signaling events,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_2278,CDT1 association with the CDC6:ORC:origin complex,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6908,Regulation of innate immune responses to cytosolic DNA,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6921,Regulation of the Fanconi anemia pathway,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_983,ADP signalling through P2Y purinoceptor 1,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4115,Generation of second messenger molecules,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6740,RAC1 signaling pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_3997,G beta:gamma signalling through PLC beta,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_11384,degradation of AXIN,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7385,SUMO is proteolytically processed,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_11463,disassembly of the destruction complex and recruitment of AXIN to the membrane,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8633,Uptake and actions of bacterial toxins,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8609,U12 Dependent Splicing,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4104,Gap junction trafficking and regulation,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP516_r71358,Hypertrophy Model,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP516_r71358,,
Pathway,PC7_5673,N-cadherin signaling events,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_4005,G1/S Transition,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4785,Intrinsic Pathway for Apoptosis,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4731,Inhibition of HSL,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1118,AMER1 mutants destabilize the destruction complex,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4318,HCN channels,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1580,Advanced glycosylation endproduct receptor signaling,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4002,G0 and Early G1,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6174,PKA-mediated phosphorylation of key metabolic factors,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_5968,Non-integrin membrane-ECM interactions,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6644,Proton-coupled monocarboxylate transport,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3065,Degradation of the extracellular matrix,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP138_r79958,Androgen receptor signaling pathway,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP138_r79958,,
Pathway,PC7_3853,FOXA2 and FOXA3 transcription factor networks,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_7463,Signaling by NGF,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6878,Regulation of CDC42 activity,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_1529,Activation of Ca-permeable Kainate Receptor,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3416,EPH-ephrin mediated repulsion of cells,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8361,Transport to the Golgi and subsequent modification,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP127_r78498,IL-5 Signaling Pathway,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP127_r78498,,
Pathway,PC7_7498,Signaling events mediated by the Hedgehog family,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_6097,PAOs oxidise polyamines to amines,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8276,Tight junction interactions,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP51_r79977,Regulation of Actin Cytoskeleton,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP51_r79977,,
Pathway,PC7_2520,Cell Cycle Checkpoints,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2582,Circadian Clock,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8154,Terminal pathway of complement,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3362,E2F transcription factor network,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_6795,RNA Polymerase I Transcription Initiation,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6073,Oxidative demethylation of DNA,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4946,Lagging Strand Synthesis,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP237_r78497,Glucocorticoid & Mineralcorticoid Metabolism,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP237_r78497,,
Pathway,PC7_6958,RhoA signaling pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_3427,ER-Phagosome pathway,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4556,IFN-gamma pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_2373,CXCR4-mediated signaling events,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_4276,Glycosphingolipid metabolism,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2535,Ceramide signaling pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_8228,The canonical retinoid cycle in rods (twilight vision),Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_11385,degradation of DVL,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4285,Glypican 2 network,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_1691,Aquaporin-mediated transport,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3315,Dopamine Neurotransmitter Release Cycle,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3670,Endothelins,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_8709,Vif-mediated degradation of APOBEC3G,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6461,Phospholipase C-mediated cascade,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2905,Cytochrome P450 - arranged by substrate type,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP2011_r75253,SREBF and miR33 in cholesterol and lipid homeostasis,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP2011_r75253,,
Pathway,PC7_1671,Antigen processing-Cross presentation,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_5883,Netrin mediated repulsion signals,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP183_r81161,Proteasome Degradation,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP183_r81161,,
Pathway,PC7_1658,Androgen biosynthesis,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8328,Transcriptional regulation of white adipocyte differentiation,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3320,Downregulation of ERBB2:ERBB3 signaling,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_5516,Mitochondrial iron-sulfur cluster biogenesis,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6519,Polo-like kinase mediated events,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8305,Toxicity of botulinum toxin type C (BoNT/C),Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8773,WNT mediated activation of DVL,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP134_r82700,Pentose Phosphate Pathway,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP134_r82700,,
Pathway,PC7_7649,Sphingolipid de novo biosynthesis,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6098,PAR1-mediated thrombin signaling events,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_4884,Ketone body catabolism,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP3302_r81679,eIF5A regulation in response to inhibition of the nuclear export system,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP3302_r81679,,
Pathway,PC7_6911,Regulation of mRNA stability by proteins that bind AU-rich elements,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6464,Phosphorylation of Emi1,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6955,Reversible hydration of carbon dioxide,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7757,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7749,Synthesis of PIPs at the early endosome membrane,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4010,G2/M DNA replication checkpoint,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2661,Cohesin Loading onto Chromatin,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_5521,Mitochondrial translation,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_5124,MASTL Facilitates Mitotic Progression,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1210,ATP sensitive Potassium channels,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_11020,betaKlotho-mediated ligand binding,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3855,FOXM1 transcription factor network,PID via Pathway Commons,CC0 1.0,,,
Pathway,WP15_r82705,Selenium Micronutrient Network,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP15_r82705,,
Pathway,PC7_6867,Recycling of eIF2:GDP,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3803,FBXW7 Mutants and NOTCH1 in Cancer,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6373,Passive transport by Aquaporins,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_5528,Mitotic G1-G1/S phases,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP334_r79716,"GPCRs, Class B Secretin-like",WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP334_r79716,,
Pathway,PC7_6455,Phosphate bond hydrolysis by NUDT proteins,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7451,Signaling by FGFR1 fusion mutants,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8803,ZBP1(DAI) mediated induction of type I IFNs,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6796,RNA Polymerase I Transcription Termination,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4053,GPVI-mediated activation cascade,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_12899,tRNA Aminoacylation,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6649,Purine catabolism,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4038,GMCSF-mediated signaling events,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_3015,Deadenylation-dependent mRNA decay,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1232,Acetylcholine Neurotransmitter Release Cycle,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6799,RNA Polymerase II Pre-transcription Events,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_12279,p73 transcription factor network,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_8267,Thromboxane signalling through TP receptor,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4727,Influenza Infection,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_11470,eNOS activation,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7652,Sphingosine 1-phosphate (S1P) pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_3671,Energy dependent regulation of mTOR by LKB1-AMPK,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_5981,Notch signaling pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_5970,Nongenotropic Androgen signaling,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_6900,Regulation of cytoplasmic and nuclear SMAD2/3 signaling,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_4744,Inositol transporters,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP399_r79474,Wnt Signaling Pathway and Pluripotency,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP399_r79474,,
Pathway,PC7_6620,Propionyl-CoA catabolism,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6310,"PTM: gamma carboxylation, hypusine formation and arylsulfatase activation",Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3958,Formation of Fibrin Clot (Clotting Cascade),Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1631,Amino acid synthesis and interconversion (transamination),Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP2377_r80437,Integrated Pancreatic Cancer Pathway,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP2377_r80437,,
Pathway,PC7_2532,Cellular responses to stress,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8339,Transmembrane transport of small molecules,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP1528_r78581,Physiological and Pathological Hypertrophy  of the Heart,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP1528_r78581,,
Pathway,WP404_r68960,Nucleotide Metabolism,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP404_r68960,,
Pathway,PC7_6992,Role of Calcineurin-dependent NFAT signaling in lymphocytes,PID via Pathway Commons,CC0 1.0,,,
Pathway,WP1991_r82940,SRF and miRs in Smooth Muscle Differentiation and Proliferation,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP1991_r82940,,
Pathway,PC7_4820,JNK signaling in the CD4+ TCR pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_4306,Growth hormone receptor signaling,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7440,Signaling by Activin,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2627,Class II GLUTs,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1551,Activation of the AP-1 family of transcription factors,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4748,Insulin receptor recycling,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7753,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6512,"Platelet activation, signaling and aggregation",Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7723,Synthesis and interconversion of nucleotide di- and triphosphates,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6957,Rho GTPase cycle,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2441,Calcitonin-like ligand receptors,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4574,IGF1 pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,WP241_r83818,One Carbon Metabolism,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP241_r83818,,
Pathway,WP1941_r73548,Peroxisomal beta-oxidation of tetracosanoyl-CoA,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP1941_r73548,,
Pathway,PC7_2956,DNA strand elongation,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1527,Activation of BMF and translocation to mitochondria,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP2637_r80029,Structural Pathway of Interleukin 1 (IL-1),WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP2637_r80029,,
Pathway,WP558_r79680,Complement and Coagulation Cascades,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP558_r79680,,
Pathway,PC7_8304,Toxicity of botulinum toxin type B (BoNT/B),Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4340,HIF-1-alpha transcription factor network,PID via Pathway Commons,CC0 1.0,,,
Pathway,WP530_r79331,Cytokines and Inflammatory Response,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP530_r79331,,
Pathway,PC7_5373,Methylation,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2957,DNA-PK pathway in nonhomologous end joining,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_6466,Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1582,Agmatine biosynthesis,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2968,DSCAM interactions,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP496_r69016,Steroid Biosynthesis,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP496_r69016,,
Pathway,PC7_8313,Trafficking of dietary sterols,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8208,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6060,Organic cation transport,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3419,EPHA2 forward signaling,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_1213,ATR signaling pathway,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_6055,Orexin and neuropeptides FF and QRFP bind to their respective receptors,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_1220,Abacavir transmembrane transport,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2531,Cellular response to hypoxia,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP314_r80438,FAS pathway and Stress induction of HSP regulation,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP314_r80438,,
Pathway,PC7_7744,Synthesis of PE,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2541,Chaperonin-mediated protein folding,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_3677,Ephrin A reverse signaling,PID via Pathway Commons,CC0 1.0,,,
Pathway,PC7_3318,Dopamine receptors,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2265,CDK-mediated phosphorylation and removal of Cdc6,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_5308,Membrane binding and targetting of GAG proteins,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,WP712_r78491,Estrogen signaling pathway,WikiPathways,CC BY 3.0,http://www.wikipathways.org/instance/WP712_r78491,,
Pathway,PC7_6618,Prolonged ERK activation events,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7426,Senescence-Associated Secretory Phenotype (SASP),Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_8351,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_2632,Clearance of dopamine,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_4764,Interaction With The Zona Pellucida,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_7438,Signal transduction by L1,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_6902,Regulation of gap junction activity,Reactome via Pathway Commons,CC BY 4.0,,,
Pathway,PC7_5876,Negative regulation of FGFR signaling,Reactome via Pathway Commons,CC BY 4.0,,,
